student_ID,course_ID,teacher_ID,date_ID,percentage_of_points,group_ID
69,17,27,153,0.25|0.59,3
70,17,27,153,0.33,3
71,17,27,153,0.21|0.61,3
72,17,27,153,0.76,3
73,17,27,153,0.92,3
74,17,27,153,0.15|0.46,3
75,17,27,153,0.76,3
76,17,27,153,0.52,3
77,17,27,153,0.34,3
78,17,27,153,0.62,3
79,17,27,153,0.31,3
80,17,27,153,0.9,3
81,17,27,153,0.03|0.91,3
82,17,27,153,0.56,3
83,17,27,153,0.12|0.01,3
84,17,27,153,0.41,3
85,17,27,153,0.13|0.26,3
86,17,27,153,0.35,3
87,17,27,153,0.17|0.74,3
88,17,27,153,0.11|0.11,3
89,17,27,153,0.27|0.17,3
90,17,27,153,0.71,3
1,17,27,181,0.3,1
2,17,27,181,0.79,1
3,17,27,181,0.84,1
4,17,27,181,0.41,1
5,17,27,181,0.58,1
6,17,27,181,0.64,1
7,17,27,181,0.39,1
8,17,27,181,0.93,1
9,17,27,181,0.04|0.94,1
10,17,27,181,0.18|0.89,1
11,17,27,181,0.59,1
12,17,27,181,0.43,1
13,17,27,181,0.71,1
14,17,27,181,0.39,1
15,17,27,181,0.03|0.03,1
16,17,27,181,0.22|0.79,1
17,17,27,181,0.19|0.72,1
18,17,27,181,0.85,1
19,17,27,181,0.77,1
20,17,27,181,0.3,1
21,17,27,181,0.89,1
22,17,27,181,0.02|0.36,1
23,17,27,181,0.21|0.74,1
24,17,27,181,0.33,1
25,17,27,181,0.19|0.74,1
26,17,27,181,0.49,1
27,17,27,181,0.19|0.79,1
28,17,27,181,0.38,1
29,17,27,181,0.38,1
30,17,27,181,0.28|0.08,1
31,17,27,181,0.99,2
32,17,27,181,0.36,2
33,17,27,181,0.95,2
34,17,27,181,0.99,2
35,17,27,181,0.04|0.73,2
36,17,27,181,0.44,2
37,17,27,181,0.08|0.35,2
38,17,27,181,0.31,2
39,17,27,181,0.88,2
40,17,27,181,0.02|0.73,2
41,17,27,181,0.07|0.01,2
42,17,27,181,0.97,2
43,17,27,181,0.79,2
44,17,27,181,0.32,2
45,17,27,181,0.99,2
46,17,27,181,0.16|0.44,2
47,17,27,181,0.03|0.22,2
48,17,27,181,0.51,2
49,17,27,181,0.6,2
50,17,27,181,0.21|0.49,2
51,17,27,181,0.76,2
52,17,27,181,0.59,2
53,17,27,181,0.56,2
54,17,27,181,0.44,2
55,17,27,181,0.17|0.09,2
56,17,27,181,0.3,2
57,17,27,181,0.69,2
58,17,27,181,0.21|0.44,2
59,17,27,181,0.24|0.52,2
60,17,27,181,0.75,2
61,17,27,181,0.81,3
62,17,27,181,0.84,3
63,17,27,181,0.76,3
64,17,27,181,0.69,3
65,17,27,181,0.77,3
66,17,27,181,0.18|0.82,3
67,17,27,181,0.63,3
68,17,27,181,0.87,3
69,17,27,181,0.09|0.85,3
70,17,27,181,0.4,3
71,17,27,181,0.03|0.24,3
72,17,27,181,0.79,3
73,17,27,181,0.39,3
74,17,27,181,0.55,3
75,17,27,181,0.94,3
76,17,27,181,0.34,3
77,17,27,181,0.2|0.67,3
78,17,27,181,0.82,3
79,17,27,181,0.79,3
80,17,27,181,0.62,3
81,17,27,181,0.5,3
82,17,27,181,0.13|0.71,3
83,17,27,181,0.41,3
84,17,27,181,0.79,3
85,17,27,181,0.26|0.13,3
86,17,27,181,0.42,3
87,17,27,181,0.92,3
88,17,27,181,0.65,3
89,17,27,181,0.34,3
90,17,27,181,0.46,3
1,17,27,212,0.62,1
2,17,27,212,0.59,1
3,17,27,212,0.48,1
4,17,27,212,0.24|0.14,1
5,17,27,212,0.85,1
6,17,27,212,0.32,1
7,17,27,212,0.12|0.13,1
8,17,27,212,0.8,1
9,17,27,212,0.61,1
10,17,27,212,0.18|0.27,1
11,17,27,212,0.48,1
12,17,27,212,0.47,1
13,17,27,212,0.74,1
14,17,27,212,0.49,1
15,17,27,212,0.42,1
16,17,27,212,0.25|0.99,1
17,17,27,212,0.8,1
18,17,27,212,0.65,1
19,17,27,212,0.36,1
20,17,27,212,0.33,1
21,17,27,212,0.1|0.48,1
22,17,27,212,0.87,1
23,17,27,212,0.81,1
24,17,27,212,0.14|0.44,1
25,17,27,212,0.72,1
26,17,27,212,0.16|0.48,1
27,17,27,212,0.39,1
28,17,27,212,0.14|0.03,1
29,17,27,212,0.66,1
30,17,27,212,0.13|0.85,1
31,17,27,212,0.02|0.93,2
32,17,27,212,0.43,2
33,17,27,212,0.65,2
34,17,27,212,0.74,2
35,17,27,212,0.56,2
36,17,27,212,0.23|0.81,2
37,17,27,212,0.15|0.11,2
38,17,27,212,0.1|0.55,2
39,17,27,212,0.36,2
40,17,27,212,0.39,2
41,17,27,212,0.12|0.41,2
42,17,27,212,0.02|0.67,2
43,17,27,212,0.41,2
44,17,27,212,0.72,2
45,17,27,212,0.88,2
46,17,27,212,0.48,2
47,17,27,212,0.21|0.35,2
48,17,27,212,0.81,2
49,17,27,212,0.44,2
50,17,27,212,0.45,2
51,17,27,212,0.27|0.15,2
52,17,27,212,0.78,2
53,17,27,212,0.42,2
54,17,27,212,0.46,2
55,17,27,212,0.4,2
56,17,27,212,0.26|0.56,2
57,17,27,212,0.57,2
58,17,27,212,0.49,2
59,17,27,212,0.52,2
60,17,27,212,0.52,2
61,17,27,212,0.21|0.64,3
62,17,27,212,0.06|0.57,3
63,17,27,212,0.7,3
64,17,27,212,0.01|0.57,3
65,17,27,212,0.11|0.47,3
66,17,27,212,0.9,3
67,17,27,212,0.42,3
68,17,27,212,0.47,3
69,17,27,212,0.09|0.7,3
70,17,27,212,0.89,3
71,17,27,212,0.15|0.96,3
72,17,27,212,0.99,3
73,17,27,212,0.63,3
74,17,27,212,0.07|0.57,3
75,17,27,212,0.56,3
76,17,27,212,0.76,3
77,17,27,212,0.87,3
78,17,27,212,0.48,3
79,17,27,212,0.12|0.23,3
80,17,27,212,0.64,3
81,17,27,212,0.91,3
82,17,27,212,0.38,3
83,17,27,212,0.41,3
84,17,27,212,0.27|0.51,3
85,17,27,212,0.37,3
86,17,27,212,0.27|0.49,3
87,17,27,212,0.79,3
88,17,27,212,0.73,3
89,17,27,212,0.29|0.46,3
90,17,27,212,0.45,3
1,17,27,242,0.77,1
2,17,27,242,0.39,1
3,17,27,242,0.96,1
4,17,27,242,0.22|0.33,1
5,17,27,242,0.51,1
6,17,27,242,0.35,1
7,17,27,242,0.74,1
8,17,27,242,0.49,1
9,17,27,242,0.3,1
10,17,27,242,0.26|0.1,1
11,17,27,242,0.26|0.51,1
12,17,27,242,0.51,1
13,17,27,242,0.93,1
14,17,27,242,0.36,1
15,17,27,242,0.1|0.56,1
16,17,27,242,0.44,1
17,17,27,242,0.72,1
18,17,27,242,0.93,1
19,17,27,242,0.51,1
20,17,27,242,0.95,1
21,17,27,242,0.7,1
22,17,27,242,0.81,1
23,17,27,242,0.69,1
24,17,27,242,0.57,1
25,17,27,242,0.77,1
26,17,27,242,0.8,1
27,17,27,242,0.48,1
28,17,27,242,0.54,1
29,17,27,242,0.82,1
30,17,27,242,0.76,1
31,17,27,242,0.67,2
32,17,27,242,0.73,2
33,17,27,242,0.04|0.95,2
34,17,27,242,0.22|0.51,2
35,17,27,242,0.66,2
36,17,27,242,0.24|0.46,2
37,17,27,242,0.1|0.78,2
38,17,27,242,0.9,2
39,17,27,242,0.88,2
40,17,27,242,0.58,2
41,17,27,242,0.66,2
42,17,27,242,0.27|0.96,2
43,17,27,242,0.69,2
44,17,27,242,0.64,2
45,17,27,242,0.79,2
46,17,27,242,0.31,2
47,17,27,242,0.56,2
48,17,27,242,0.31,2
49,17,27,242,0.34,2
50,17,27,242,0.66,2
51,17,27,242,0.46,2
52,17,27,242,0.31,2
53,17,27,242,0.23|0.81,2
54,17,27,242,0.47,2
55,17,27,242,0.03|0.17,2
56,17,27,242,0.89,2
57,17,27,242,0.79,2
58,17,27,242,0.64,2
59,17,27,242,0.96,2
60,17,27,242,0.83,2
61,17,27,242,0.04|0.44,3
62,17,27,242,0.47,3
63,17,27,242,0.85,3
64,17,27,242,0.64,3
65,17,27,242,0.96,3
66,17,27,242,0.04|0.78,3
67,17,27,242,0.46,3
68,17,27,242,0.81,3
69,17,27,242,0.14|0.23,3
70,17,27,242,0.65,3
71,17,27,242,0.56,3
72,17,27,242,0.33,3
73,17,27,242,0.03|0.69,3
74,17,27,242,0.54,3
75,17,27,242,0.13|0.78,3
76,17,27,242,0.84,3
77,17,27,242,0.41,3
78,17,27,242,0.77,3
79,17,27,242,0.13|0.69,3
80,17,27,242,0.2|0.23,3
81,17,27,242,0.62,3
82,17,27,242,0.34,3
83,17,27,242,0.88,3
84,17,27,242,0.18|0.85,3
85,17,27,242,0.04|0.4,3
86,17,27,242,0.76,3
87,17,27,242,0.93,3
88,17,27,242,0.78,3
89,17,27,242,0.36,3
90,17,27,242,0.69,3
1,17,27,273,0.71,1
2,17,27,273,0.61,1
3,17,27,273,0.13|0.16,1
4,17,27,273,0.04|0.08,1
5,17,27,273,0.54,1
6,17,27,273,0.76,1
7,17,27,273,0.5,1
8,17,27,273,0.35,1
9,17,27,273,0.07|0.24,1
10,17,27,273,0.1|0.68,1
11,17,27,273,0.06|0.84,1
12,17,27,273,0.43,1
13,17,27,273,0.41,1
14,17,27,273,0.82,1
15,17,27,273,0.86,1
16,17,27,273,0.47,1
17,17,27,273,0.91,1
18,17,27,273,0.43,1
19,17,27,273,0.46,1
20,17,27,273,0.12|0.56,1
21,17,27,273,0.7,1
22,17,27,273,0.56,1
23,17,27,273,0.63,1
24,17,27,273,0.44,1
25,17,27,273,0.22|0.2,1
26,17,27,273,0.59,1
27,17,27,273,0.21|0.35,1
28,17,27,273,0.42,1
29,17,27,273,0.36,1
30,17,27,273,0.77,1
31,17,27,273,0.68,2
32,17,27,273,0.18|0.81,2
33,17,27,273,0.91,2
34,17,27,273,0.84,2
35,17,27,273,0.97,2
36,17,27,273,0.84,2
37,17,27,273,0.39,2
38,17,27,273,0.78,2
39,17,27,273,0.6,2
40,17,27,273,0.9,2
41,17,27,273,0.72,2
42,17,27,273,0.9,2
43,17,27,273,0.39,2
44,17,27,273,0.01|0.22,2
45,17,27,273,0.09|0.82,2
46,17,27,273,0.93,2
47,17,27,273,0.46,2
48,17,27,273,0.81,2
49,17,27,273,0.4,2
50,17,27,273,0.34,2
51,17,27,273,0.59,2
52,17,27,273,0.13|0.61,2
53,17,27,273,0.79,2
54,17,27,273,0.09|0.33,2
55,17,27,273,0.15|0.78,2
56,17,27,273,0.8,2
57,17,27,273,0.63,2
58,17,27,273,0.25|0.45,2
59,17,27,273,0.46,2
60,17,27,273,0.7,2
61,17,27,273,0.06|0.74,3
62,17,27,273,0.36,3
63,17,27,273,0.36,3
64,17,27,273,0.5,3
65,17,27,273,0.8,3
66,17,27,273,0.38,3
67,17,27,273,0.1|0.49,3
68,17,27,273,0.27|0.01,3
69,17,27,273,0.67,3
70,17,27,273,0.93,3
71,17,27,273,0.18|0.88,3
72,17,27,273,0.68,3
73,17,27,273,0.84,3
74,17,27,273,0.06|0.48,3
75,17,27,273,0.74,3
76,17,27,273,0.6,3
77,17,27,273,0.5,3
78,17,27,273,0.39,3
79,17,27,273,0.28|0.65,3
80,17,27,273,0.17|0.79,3
81,17,27,273,0.12|0.18,3
82,17,27,273,0.51,3
83,17,27,273,0.02|0.35,3
84,17,27,273,0.9,3
85,17,27,273,0.11|0.88,3
86,17,27,273,0.91,3
87,17,27,273,0.61,3
88,17,27,273,0.72,3
89,17,27,273,0.89,3
90,17,27,273,0.05|0.02,3
1,17,27,303,0.1|0.21,1
2,17,27,303,0.04|0.73,1
3,17,27,303,0.5,1
4,17,27,303,0.38,1
5,17,27,303,0.65,1
6,17,27,303,0.99,1
7,17,27,303,0.64,1
8,17,27,303,0.64,1
9,17,27,303,0.59,1
10,17,27,303,0.85,1
11,17,27,303,0.07|0.88,1
12,17,27,303,0.77,1
13,17,27,303,0.94,1
14,17,27,303,0.01|0.15,1
15,17,27,303,0.91,1
16,17,27,303,0.83,1
17,17,27,303,0.14|0.22,1
18,17,27,303,0.77,1
19,17,27,303,0.13|0.25,1
20,17,27,303,0.66,1
21,17,27,303,0.98,1
22,17,27,303,0.67,1
23,17,27,303,0.51,1
24,17,27,303,0.18|0.06,1
25,17,27,303,0.86,1
26,17,27,303,0.99,1
27,17,27,303,0.97,1
28,17,27,303,0.09|0.67,1
29,17,27,303,0.24|0.48,1
30,17,27,303,0.87,1
31,17,27,303,0.61,2
32,17,27,303,0.88,2
33,17,27,303,0.42,2
34,17,27,303,0.2|0.09,2
35,17,27,303,0.61,2
36,17,27,303,0.55,2
37,17,27,303,0.46,2
38,17,27,303,0.53,2
39,17,27,303,0.21|0.78,2
40,17,27,303,0.33,2
41,17,27,303,0.13|0.28,2
42,17,27,303,0.52,2
43,17,27,303,0.59,2
44,17,27,303,0.54,2
45,17,27,303,0.61,2
46,17,27,303,0.67,2
47,17,27,303,0.82,2
48,17,27,303,0.32,2
49,17,27,303,0.81,2
50,17,27,303,0.04|0.63,2
51,17,27,303,0.4,2
52,17,27,303,0.68,2
53,17,27,303,0.09|0.07,2
54,17,27,303,0.54,2
55,17,27,303,0.07|0.45,2
56,17,27,303,0.52,2
57,17,27,303,0.02|0.85,2
58,17,27,303,0.67,2
59,17,27,303,0.93,2
60,17,27,303,0.4,2
61,17,27,303,0.38,3
62,17,27,303,0.44,3
63,17,27,303,0.32,3
64,17,27,303,0.35,3
65,17,27,303,0.55,3
66,17,27,303,0.03|0.99,3
67,17,27,303,0.9,3
68,17,27,303,0.06|0.69,3
69,17,27,303,0.65,3
70,17,27,303,0.43,3
71,17,27,303,0.26|0.86,3
72,17,27,303,0.47,3
73,17,27,303,0.67,3
74,17,27,303,0.21|0.2,3
75,17,27,303,0.06|0.3,3
76,17,27,303,0.29|0.84,3
77,17,27,303,0.03|0.76,3
78,17,27,303,0.62,3
79,17,27,303,0.03|0.7,3
80,17,27,303,0.55,3
81,17,27,303,0.05|0.38,3
82,17,27,303,0.88,3
83,17,27,303,0.87,3
84,17,27,303,0.28|0.28,3
85,17,27,303,0.51,3
86,17,27,303,0.64,3
87,17,27,303,0.67,3
88,17,27,303,0.24|0.45,3
89,17,27,303,0.05|0.55,3
90,17,27,303,0.12|0.26,3
1,18,28,30,0.4,1
2,18,28,30,0.5,1
3,18,28,30,0.82,1
4,18,28,30,0.95,1
5,18,28,30,0.45,1
6,18,28,30,0.55,1
7,18,28,30,0.87,1
8,18,28,30,0.43,1
9,18,28,30,0.4,1
10,18,28,30,0.26|0.53,1
11,18,28,30,0.91,1
12,18,28,30,0.13|0.16,1
13,18,28,30,0.12|0.41,1
14,18,28,30,0.57,1
15,18,28,30,0.58,1
16,18,28,30,0.13|0.86,1
17,18,28,30,0.94,1
18,18,28,30,0.5,1
19,18,28,30,0.84,1
20,18,28,30,0.96,1
21,18,28,30,0.1|0.57,1
22,18,28,30,0.42,1
23,18,28,30,0.59,1
24,18,28,30,0.45,1
25,18,28,30,0.48,1
26,18,28,30,0.14|0.31,1
27,18,28,30,0.57,1
28,18,28,30,0.05|0.54,1
29,18,28,30,0.54,1
30,18,28,30,0.91,1
31,18,28,30,0.94,2
32,18,28,30,0.84,2
33,18,28,30,0.13|0.17,2
34,18,28,30,0.23|0.19,2
35,18,28,30,0.9,2
36,18,28,30,0.43,2
37,18,28,30,0.06|0.84,2
38,18,28,30,0.96,2
39,18,28,30,0.68,2
40,18,28,30,0.04|0.99,2
41,18,28,30,0.11|0.01,2
42,18,28,30,0.78,2
43,18,28,30,0.72,2
44,18,28,30,0.81,2
45,18,28,30,0.49,2
46,18,28,30,0.2|0.11,2
47,18,28,30,0.73,2
48,18,28,30,0.82,2
49,18,28,30,0.6,2
50,18,28,30,0.86,2
51,18,28,30,0.37,2
52,18,28,30,0.27|0.73,2
53,18,28,30,0.88,2
54,18,28,30,0.01|0.45,2
55,18,28,30,0.52,2
56,18,28,30,0.08|0.91,2
57,18,28,30,0.44,2
58,18,28,30,0.16|0.36,2
59,18,28,30,0.51,2
60,18,28,30,0.35,2
61,18,28,30,0.22|0.62,3
62,18,28,30,0.02|0.49,3
63,18,28,30,0.55,3
64,18,28,30,0.76,3
65,18,28,30,0.22|0.17,3
66,18,28,30,0.96,3
67,18,28,30,0.04|0.51,3
68,18,28,30,0.96,3
69,18,28,30,0.16|0.06,3
70,18,28,30,0.21|0.41,3
71,18,28,30,0.9,3
72,18,28,30,0.63,3
73,18,28,30,0.65,3
74,18,28,30,0.47,3
75,18,28,30,0.42,3
76,18,28,30,0.26|0.69,3
77,18,28,30,0.7,3
78,18,28,30,0.5,3
79,18,28,30,0.22|0.07,3
80,18,28,30,0.47,3
81,18,28,30,0.85,3
82,18,28,30,0.64,3
83,18,28,30,0.26|0.87,3
84,18,28,30,0.86,3
85,18,28,30,0.65,3
86,18,28,30,0.8,3
87,18,28,30,0.93,3
88,18,28,30,0.83,3
89,18,28,30,0.46,3
90,18,28,30,0.41,3
1,18,28,61,0.29|0.74,1
2,18,28,61,0.4,1
3,18,28,61,0.7,1
4,18,28,61,0.34,1
5,18,28,61,0.38,1
6,18,28,61,0.05|0.51,1
7,18,28,61,0.5,1
8,18,28,61,0.78,1
9,18,28,61,0.84,1
10,18,28,61,0.02|0.91,1
11,18,28,61,0.84,1
12,18,28,61,0.05|0.4,1
13,18,28,61,0.46,1
14,18,28,61,0.21|0.32,1
15,18,28,61,0.23|0.37,1
16,18,28,61,0.37,1
17,18,28,61,0.95,1
18,18,28,61,0.72,1
19,18,28,61,0.55,1
20,18,28,61,0.95,1
21,18,28,61,0.11|0.54,1
22,18,28,61,0.74,1
23,18,28,61,0.77,1
24,18,28,61,0.54,1
25,18,28,61,0.35,1
26,18,28,61,0.65,1
27,18,28,61,0.12|0.69,1
28,18,28,61,0.08|0.72,1
29,18,28,61,0.8,1
30,18,28,61,0.67,1
31,18,28,61,0.73,2
32,18,28,61,0.3,2
33,18,28,61,0.44,2
34,18,28,61,0.59,2
35,18,28,61,0.67,2
36,18,28,61,0.78,2
37,18,28,61,0.51,2
38,18,28,61,0.14|0.97,2
39,18,28,61,0.64,2
40,18,28,61,0.92,2
41,18,28,61,0.4,2
42,18,28,61,0.05|0.64,2
43,18,28,61,0.56,2
44,18,28,61,0.07|0.25,2
45,18,28,61,0.54,2
46,18,28,61,0.12|0.07,2
47,18,28,61,0.79,2
48,18,28,61,0.18|0.93,2
49,18,28,61,0.5,2
50,18,28,61,0.23|0.08,2
51,18,28,61,0.41,2
52,18,28,61,0.84,2
53,18,28,61,0.81,2
54,18,28,61,0.09|0.24,2
55,18,28,61,0.06|0.07,2
56,18,28,61,0.98,2
57,18,28,61,0.11|0.95,2
58,18,28,61,0.98,2
59,18,28,61,0.85,2
60,18,28,61,0.65,2
61,18,28,61,0.72,3
62,18,28,61,0.23|0.42,3
63,18,28,61,0.47,3
64,18,28,61,0.49,3
65,18,28,61,0.45,3
66,18,28,61,0.45,3
67,18,28,61,0.24|0.76,3
68,18,28,61,0.8,3
69,18,28,61,0.04|0.15,3
70,18,28,61,0.91,3
71,18,28,61,0.64,3
72,18,28,61,0.46,3
73,18,28,61,0.62,3
74,18,28,61,0.29|0.98,3
75,18,28,61,0.54,3
76,18,28,61,0.67,3
77,18,28,61,0.09|0.52,3
78,18,28,61,0.53,3
79,18,28,61,0.4,3
80,18,28,61,0.82,3
81,18,28,61,0.29|0.29,3
82,18,28,61,0.91,3
83,18,28,61,0.17|0.27,3
84,18,28,61,0.09|0.49,3
85,18,28,61,0.72,3
86,18,28,61,0.03|0.6,3
87,18,28,61,0.33,3
88,18,28,61,0.57,3
89,18,28,61,0.23|0.21,3
90,18,28,61,0.07|0.55,3
1,18,28,91,0.31,1
2,18,28,91,0.16|0.49,1
3,18,28,91,0.14|0.55,1
4,18,28,91,0.59,1
5,18,28,91,0.89,1
6,18,28,91,0.96,1
7,18,28,91,0.29|0.44,1
8,18,28,91,0.18|0.25,1
9,18,28,91,0.46,1
10,18,28,91,0.4,1
11,18,28,91,0.41,1
12,18,28,91,0.35,1
13,18,28,91,0.56,1
14,18,28,91,0.96,1
15,18,28,91,0.21|0.27,1
16,18,28,91,0.5,1
17,18,28,91,0.05|0.31,1
18,18,28,91,0.36,1
19,18,28,91,0.38,1
20,18,28,91,0.72,1
21,18,28,91,0.38,1
22,18,28,91,0.64,1
23,18,28,91,0.8,1
24,18,28,91,0.22|0.12,1
25,18,28,91,0.06|0.04,1
26,18,28,91,0.15|0.55,1
27,18,28,91,0.2|0.12,1
28,18,28,91,0.41,1
29,18,28,91,0.07|0.17,1
30,18,28,91,0.29|0.96,1
31,18,28,91,0.93,2
32,18,28,91,0.21|0.47,2
33,18,28,91,0.04|0.82,2
34,18,28,91,0.18|0.14,2
35,18,28,91,0.59,2
36,18,28,91,0.2|0.31,2
37,18,28,91,0.52,2
38,18,28,91,0.76,2
39,18,28,91,0.02|0.82,2
40,18,28,91,0.99,2
41,18,28,91,0.34,2
42,18,28,91,0.11|0.73,2
43,18,28,91,0.82,2
44,18,28,91,0.26|0.75,2
45,18,28,91,0.68,2
46,18,28,91,0.07|0.85,2
47,18,28,91,0.6,2
48,18,28,91,0.71,2
49,18,28,91,0.71,2
50,18,28,91,0.21|0.39,2
51,18,28,91,0.77,2
52,18,28,91,0.91,2
53,18,28,91,0.02|0.28,2
54,18,28,91,0.47,2
55,18,28,91,0.44,2
56,18,28,91,0.06|0.31,2
57,18,28,91,0.75,2
58,18,28,91,0.76,2
59,18,28,91,0.51,2
60,18,28,91,0.73,2
61,18,28,91,0.06|0.23,3
62,18,28,91,0.54,3
63,18,28,91,0.47,3
64,18,28,91,0.52,3
65,18,28,91,0.88,3
66,18,28,91,0.13|0.97,3
67,18,28,91,0.8,3
68,18,28,91,0.89,3
69,18,28,91,0.61,3
70,18,28,91,0.87,3
71,18,28,91,0.3,3
72,18,28,91,0.6,3
73,18,28,91,0.86,3
74,18,28,91,0.47,3
75,18,28,91,0.55,3
76,18,28,91,0.45,3
77,18,28,91,0.39,3
78,18,28,91,0.05|0.87,3
79,18,28,91,0.11|0.28,3
80,18,28,91,0.25|0.6,3
81,18,28,91,0.13|0.03,3
82,18,28,91,0.16|0.27,3
83,18,28,91,0.86,3
84,18,28,91,0.73,3
85,18,28,91,0.5,3
86,18,28,91,0.63,3
87,18,28,91,0.18|0.55,3
88,18,28,91,0.34,3
89,18,28,91,0.21|0.41,3
90,18,28,91,0.07|0.57,3
1,18,28,122,0.28|0.74,1
2,18,28,122,0.3,1
3,18,28,122,0.79,1
4,18,28,122,0.52,1
5,18,28,122,0.22|0.6,1
6,18,28,122,0.29|0.94,1
7,18,28,122,0.62,1
8,18,28,122,0.91,1
9,18,28,122,0.23|0.4,1
10,18,28,122,0.87,1
11,18,28,122,0.58,1
12,18,28,122,0.39,1
13,18,28,122,0.36,1
14,18,28,122,0.85,1
15,18,28,122,0.57,1
16,18,28,122,0.13|0.33,1
17,18,28,122,0.52,1
18,18,28,122,0.97,1
19,18,28,122,0.66,1
20,18,28,122,0.36,1
21,18,28,122,0.26|0.96,1
22,18,28,122,0.33,1
23,18,28,122,0.21|0.94,1
24,18,28,122,0.53,1
25,18,28,122,0.36,1
26,18,28,122,0.65,1
27,18,28,122,0.25|0.67,1
28,18,28,122,0.94,1
29,18,28,122,0.8,1
30,18,28,122,0.3,1
31,18,28,122,0.84,2
32,18,28,122,0.98,2
33,18,28,122,0.9,2
34,18,28,122,0.14|0.7,2
35,18,28,122,0.13|0.01,2
36,18,28,122,0.81,2
37,18,28,122,0.98,2
38,18,28,122,0.62,2
39,18,28,122,0.44,2
40,18,28,122,0.01|0.22,2
41,18,28,122,0.01|0.94,2
42,18,28,122,0.39,2
43,18,28,122,0.83,2
44,18,28,122,0.85,2
45,18,28,122,0.76,2
46,18,28,122,0.21|0.25,2
47,18,28,122,0.1|0.44,2
48,18,28,122,0.43,2
49,18,28,122,0.27|0.81,2
50,18,28,122,0.51,2
51,18,28,122,0.9,2
52,18,28,122,0.89,2
53,18,28,122,0.53,2
54,18,28,122,0.7,2
55,18,28,122,0.54,2
56,18,28,122,0.43,2
57,18,28,122,0.57,2
58,18,28,122,0.6,2
59,18,28,122,0.64,2
60,18,28,122,0.04|0.01,2
61,18,28,122,0.31,3
62,18,28,122,0.97,3
63,18,28,122,0.78,3
64,18,28,122,0.53,3
65,18,28,122,0.06|0.55,3
66,18,28,122,0.3,3
67,18,28,122,0.97,3
68,18,28,122,0.27|0.19,3
69,18,28,122,0.73,3
70,18,28,122,0.44,3
71,18,28,122,0.6,3
72,18,28,122,0.53,3
73,18,28,122,0.52,3
74,18,28,122,0.77,3
75,18,28,122,0.07|0.66,3
76,18,28,122,0.16|0.97,3
77,18,28,122,0.46,3
78,18,28,122,0.46,3
79,18,28,122,0.1|0.53,3
80,18,28,122,0.29|0.77,3
81,18,28,122,0.22|0.17,3
82,18,28,122,0.16|0.95,3
83,18,28,122,0.73,3
84,18,28,122,0.58,3
85,18,28,122,0.86,3
86,18,28,122,0.83,3
87,18,28,122,0.51,3
88,18,28,122,0.58,3
89,18,28,122,0.74,3
90,18,28,122,0.26|0.08,3
1,18,28,153,0.74,1
2,18,28,153,0.74,1
3,18,28,153,0.87,1
4,18,28,153,0.33,1
5,18,28,153,0.04|0.44,1
6,18,28,153,0.43,1
7,18,28,153,0.44,1
8,18,28,153,0.06|0.62,1
9,18,28,153,0.12|0.36,1
10,18,28,153,0.33,1
11,18,28,153,0.52,1
12,18,28,153,0.75,1
13,18,28,153,0.39,1
14,18,28,153,0.13|0.97,1
15,18,28,153,0.88,1
16,18,28,153,0.22|0.51,1
17,18,28,153,0.51,1
18,18,28,153,0.27|0.09,1
19,18,28,153,0.37,1
20,18,28,153,0.03|0.22,1
21,18,28,153,0.54,1
22,18,28,153,0.1|0.31,1
23,18,28,153,0.01|0.71,1
24,18,28,153,0.02|0.09,1
25,18,28,153,0.32,1
26,18,28,153,0.04|0.99,1
27,18,28,153,0.97,1
28,18,28,153,0.2|0.33,1
29,18,28,153,0.89,1
30,18,28,153,0.81,1
31,18,28,153,0.27|0.46,2
32,18,28,153,0.4,2
33,18,28,153,0.3,2
34,18,28,153,0.53,2
35,18,28,153,0.66,2
36,18,28,153,0.69,2
37,18,28,153,0.04|0.94,2
38,18,28,153,0.54,2
39,18,28,153,0.06|0.94,2
40,18,28,153,0.92,2
41,18,28,153,0.88,2
42,18,28,153,0.77,2
43,18,28,153,0.28|0.98,2
44,18,28,153,0.93,2
45,18,28,153,0.13|0.44,2
46,18,28,153,0.53,2
47,18,28,153,0.64,2
48,18,28,153,0.04|0.24,2
49,18,28,153,0.67,2
50,18,28,153,0.61,2
51,18,28,153,0.25|0.58,2
52,18,28,153,0.31,2
53,18,28,153,0.03|0.68,2
54,18,28,153,0.77,2
55,18,28,153,0.88,2
56,18,28,153,0.7,2
57,18,28,153,0.85,2
58,18,28,153,0.92,2
59,18,28,153,0.89,2
60,18,28,153,0.93,2
61,18,28,153,0.46,3
62,18,28,153,0.57,3
63,18,28,153,0.53,3
64,18,28,153,0.61,3
65,18,28,153,0.86,3
66,18,28,153,0.02|0.77,3
67,18,28,153,0.46,3
68,18,28,153,0.71,3
69,18,28,153,0.24|0.09,3
70,18,28,153,0.73,3
71,18,28,153,0.56,3
72,18,28,153,0.06|0.43,3
73,18,28,153,0.24|0.75,3
74,18,28,153,0.73,3
75,18,28,153,0.1|0.5,3
76,18,28,153,0.21|0.72,3
77,18,28,153,0.93,3
78,18,28,153,0.7,3
79,18,28,153,0.59,3
80,18,28,153,0.52,3
81,18,28,153,0.37,3
82,18,28,153,0.76,3
83,18,28,153,0.1|0.19,3
84,18,28,153,0.23|0.88,3
85,18,28,153,0.08|0.79,3
